2013,0000005892,5,1,1,3,1,00225,3,3,11260,02,020,0013.00,2,2,5, , , , ,5, , , , ,1,2,0058,0,1, , ,NA   ,2,1, ,0000151,00003059,015.20,00087800,170.10,00001113,00001306,0
2013,0000005892,5,1,1,1,1,00101,1,4,11260,02,020,0020.00,2,5,5, , , , ,8, , , , ,2,5,0020,0, , , ,NA   ,2,1, ,0000164,00003748,056.54,00087800,063.98,00000495,00001246,0
2013,0000005892,5,1,1,3,1,00178,3,1,11260,02,020,0026.02,2,2,5, , , , ,5, , , , ,1,2,0096,7, , , ,NA   ,2,1, ,0000166,00005805,041.05,00087800,117.41,00001588,00001849,0
2013,0000005892,5,1,1,3,1,00456,3,1,11260,02,020,0028.13,3,3,6, , , , ,6, , , , ,3,3,0100,7, , , ,NA   ,2,1, ,0000167,00004579,010.50,00087800,189.96,00001614,00001761,0
2013,0000005892,5,1,1,3,1,00240,3,4,11260,02,170,0003.00,2,5,5, , , , ,8, , , , ,2,5,0050,0, , , ,NA   ,2,1, ,0000177,00005614,013.40,00087800,114.33,00001494,00002030,0
2013,0000005892,5,1,1,3,2,00065,3,4,11260,02,020,0027.12,3,3,6, , , , ,6, , , , ,3,3,0072,0, , , ,NA   ,2,1, ,0000178,00009068,046.12,00087800,086.38,00002152,00003002,0
2013,0000005892,5,1,1,3,1,00226,3,1,11260,02,020,0023.01,2,2,5, , , , ,5, , , , ,1,2,0081,7, , , ,NA   ,2,1, ,0000180,00007088,029.61,00087800,137.71,00002009,00002332,0
2013,0000005892,5,1,1,3,1,00110,3,3,11260,02,020,0024.00,2,5,5, , , , ,8, , , , ,2,5,0014,0,3, , ,NA   ,2,1, ,0000187,00003299,038.04,00087800,114.71,00000770,00000955,0
2013,0000005892,5,1,1,3,1,00202,3,4,11260,02,020,0017.32,2,2,2, , , , ,5, , , , ,1,2,0105,0, , , ,NA   ,2,1, ,0000214,00006179,038.21,00087800,115.35,00001778,00002199,0
2013,0000005892,5,1,1,3,2,00087,3,3,11260,02,020,0003.00,2,2,1,5, , , ,5, , , , ,2,1,0236,0,9, , ,NA   ,2,1, ,0000218,00008000,032.96,00087800,063.46,00000011,00001233,0
2013,0000005892,5,1,1,3,2,00088,3,4,11260,02,020,0008.02,2,5,5, , , , ,8, , , , ,1,5,0036,0, , , ,NA   ,2,1, ,0000226,00004407,054.98,00087800,067.24,00000993,00001191,0
2013,0000005912,5,1,1,3,2,00289,3,1,11260,02,020,0017.32,2,5,5, , , , ,8, , , , ,2,5,0563,7, , , ,NA   ,2,1, ,0000001,00006179,038.21,00087800,115.35,00001778,00002199,0
2013,0000005912,5,1,3,1,2,00760,3,1,11260,02,020,0027.02,2,2,5, , , , ,5, , , , ,1,2,NA  ,7, , , ,NA   ,2,1, ,0000004,00009670,026.83,00087800,111.63,00002926,00003554,0
2013,0000005912,5,1,1,1,2,00248,3,1,11260,02,020,0014.00,2,2,5, , , , ,5, , , , ,1,2,0136,7, , , ,NA   ,2,1, ,0000005,00005224,047.68,00087800,058.97,00000657,00001074,0
2013,0000005912,5,1,2,3,1,00035,3,3,11260,02,020,0026.02,2,2,5, , , , ,5, , , , ,1,2,0041,0,9, , ,NA   ,2,1, ,0000006,00005805,041.05,00087800,117.41,00001588,00001849,0
2013,0000005912,5,1,2,1,2,00085,3,3,11260,02,020,0024.00,2,5,5, , , , ,8, , , , ,1,5,0115,0,1,9, ,NA   ,2,1, ,0000007,00003299,038.04,00087800,114.71,00000770,00000955,0
2013,0000005912,5,1,1,3,2,00189,3,4,11260,02,020,0001.02,2,2,5, , , , ,5, , , , ,1,2,0395,0, , , ,NA   ,2,1, ,0000008,00005259,018.48,00087800,110.47,00001235,00001681,0
2013,0000005912,5,1,3,1,2,00335,3,1,11260,02,020,0008.01,2,2,5, , , , ,5, , , , ,1,2,NA  ,7, , , ,NA   ,2,1, ,0000010,00007323,063.17,00087800,066.19,00000976,00002030,0
2013,0000005912,5,1,3,3,2,00447,3,1,11260,02,020,0008.01,2,2,5, , , , ,5, , , , ,1,2,NA  ,7, , , ,NA   ,2,1, ,0000011,00007323,063.17,00087800,066.19,00000976,00002030,0
2013,0000005912,5,1,3,3,2,00664,3,1,11260,02,020,0006.00,2,2,5, , , , ,5, , , , ,1,2,NA  ,7, , , ,NA   ,2,1, ,0000013,00007747,075.99,00087800,039.16,00000420,00001758,0
2013,0000005912,5,1,3,3,2,00447,3,1,11260,02,020,0006.00,2,2,5, , , , ,5, , , , ,1,2,NA  ,7, , , ,NA   ,2,1, ,0000014,00007747,075.99,00087800,039.16,00000420,00001758,0
2013,0000005912,5,1,3,3,2,00500,3,1,11260,02,020,0006.00,2,2,5, , , , ,5, , , , ,1,2,NA  ,7, , , ,NA   ,2,1, ,0000015,00007747,075.99,00087800,039.16,00000420,00001758,0
2013,0000005912,5,1,3,3,2,00265,3,1,11260,02,020,0014.00,2,5,5, , , , ,8, , , , ,1,5,NA  ,7, , , ,NA   ,2,1, ,0000016,00005224,047.68,00087800,058.97,00000657,00001074,0
2013,0000005912,5,1,3,3,2,00240,3,1,11260,02,020,0022.02,2,5,5, , , , ,8, , , , ,1,5,NA  ,7, , , ,NA   ,2,1, ,0000017,00002960,039.32,00087800,076.65,00000435,00001108,0
